key,sense
ball boy%1:18:00::,1
ball carrier%1:18:00::,1
ball cartridge%1:06:00::,1
ball club%1:14:00::,1
ball cock%1:06:00::,1
ball fern%1:20:00::,1
ball field%1:06:00::,1
ball game%1:04:00::,1
ball gown%1:06:00::,1
ball hawk%1:18:00::,1
ball hawking%1:04:00::,1
ball nettle%1:20:00::,1
ball nightshade%1:20:00::,1
ball of fire%1:18:00::,1
ball of fire%1:18:01::,1
ball over%2:37:00::,1
ball up%2:41:00::,1
ball valve%1:06:00::,1
ballad%1:10:00::,1
ballad%1:10:01::,1
ballad maker%1:18:00::,1
ballade%1:10:00::,1
balladeer%1:18:00::,1
ballast%1:06:00::,1
ballast%1:06:01::,1
ballast%1:06:02::,1
ballast%1:07:00::,1
ballast%1:27:00::,1
ballast%2:30:00::,1
ballast resistor%1:06:00::,1
ballcock%1:06:00::,1
balldress%1:06:00::,1
ballerina%1:18:00::,1
ballet%1:04:00::,1
ballet%1:10:00::,1
ballet company%1:14:00::,1
ballet dancer%1:18:00::,1
ballet master%1:18:00::,1
ballet mistress%1:18:00::,1
ballet position%1:07:00::,1
ballet skirt%1:06:00::,1
balletic%3:01:00::,1
balletomane%1:18:00::,1
balletomania%1:09:00::,1
ballgame%1:04:00::,1
ballgame%1:26:00::,1
ballista%1:06:00::,1
ballistic%3:01:00::,1
ballistic capsule%1:06:00::,1
ballistic fingerprinting%1:10:00::,1
ballistic galvanometer%1:06:00::,1
ballistic identification%1:10:00::,1
ballistic missile%1:06:00::,1
ballistic missile defense organization%1:14:00::,1
ballistic pendulum%1:06:00::,1
ballistic trajectory%1:19:00::,1
ballistics%1:09:00::,1
ballistics%1:19:00::,1
ballistite%1:27:00::,1
ballistocardiogram%1:10:00::,1
ballistocardiograph%1:06:00::,1
ballock%1:08:00::,1
balloon%1:06:00::,1
balloon%1:06:01::,1
balloon%2:30:00::,1
balloon%2:38:00::,1
balloon bomb%1:06:00::,1
balloon flower%1:20:00::,1
balloon sail%1:06:00::,1
balloon seat%1:06:00::,1
balloon vine%1:20:00::,1
balloonfish%1:05:00::,1
ballooning%1:04:00::,1
balloonist%1:18:00::,1
ballot%1:04:00::,1
ballot%1:10:00::,1
ballot%2:41:00::,1
ballot box%1:06:00::,1
ballota%1:20:00::,1
ballota nigra%1:20:00::,1
balloting%1:04:00::,1
ballottement%1:04:00::,1
ballpark%1:06:00::,1
ballpark%1:07:00::,1
ballpen%1:06:00::,1
ballplayer%1:18:00::,1
ballpoint%1:06:00::,1
ballpoint pen%1:06:00::,1
ballroom%1:06:00::,1
ballroom dance%1:04:00::,1
ballroom dancing%1:04:00::,1
ballroom music%1:10:00::,1
balls-up%1:04:00::,1
ballup%1:04:00::,1
bally%5:00:00:unmitigated:00,1
ballyhoo%1:10:00::,1
ballyhoo%2:32:00::,1
ballyhoo artist%1:18:00::,1
ballyrag%2:37:00::,1
balm%1:06:00::,1
balm%1:27:01::,1
balm of gilead%1:20:01::,1
balm of gilead%1:20:02::,1
balm of gilead%1:27:00::,1
balmily%4:02:00::,1
balminess%1:26:00::,1
balmoral%1:06:00::,1
balmoral%1:06:01::,1
balmoral castle%1:15:00::,1
balmy%5:00:00:clement:02,1
balmy%5:00:00:insane:00,1
balochi%1:10:00::,1
baloney%1:10:00::,1
balsa%1:20:00::,1
balsa%1:20:02::,1
balsa raft%1:06:00::,1
balsa wood%1:20:00::,1
balsam%1:06:00::,1
balsam%1:20:00::,1
balsam%1:27:00::,1
balsam-scented%5:00:00:odorous:00,1
balsam apple%1:20:01::,1
balsam capivi%1:27:00::,1
balsam family%1:20:00::,1
balsam fir%1:20:00::,1
balsam herb%1:20:00::,1
balsam of peru%1:20:00::,1
balsam of tolu%1:20:00::,1
balsam pear%1:20:00::,1
balsam poplar%1:20:00::,1
balsam willow%1:20:00::,1
balsam woolly aphid%1:05:00::,1
balsamic%3:01:00::,1
balsaminaceae%1:20:00::,1
balsamorhiza%1:20:00::,1
balsamroot%1:20:00::,1
balsamy%3:01:00::,1
balthasar%1:18:00::,1
balthazar%1:18:00::,1
baltic%1:10:00::,1
baltic%1:17:00::,1
baltic%3:01:00::,1
baltic%3:01:01::,1
baltic-finnic%1:10:00::,1
baltic language%1:10:00::,1
baltic republic%1:15:00::,1
baltic sea%1:17:00::,1
baltic state%1:15:00::,1
baltimore%1:15:00::,1
baltimore bird%1:05:00::,1
baltimore oriole%1:05:00::,1
balto-slavic%1:10:00::,1
balto-slavic language%1:10:00::,1
balto-slavonic%1:10:00::,1
baluchi%1:10:00::,1
baluster%1:06:00::,1
balusters%1:06:00::,1
balustrade%1:06:00::,1
balzac%1:18:00::,1
balzacian%3:01:00::,1
bam%1:11:00::,1
bam%1:15:00::,1
bamako%1:15:00::,1
bambino%1:18:00::,1
bamboo%1:20:00::,1
bamboo%1:20:02::,1
bamboo curtain%1:09:00::,1
bamboo fern%1:20:00::,1
bamboo palm%1:20:01::,1
bamboo palm%1:20:02::,1
bamboo shoot%1:13:00::,1
bamboozle%2:32:00::,1
bambusa%1:20:00::,1
bambusa vulgaris%1:20:00::,1
bambuseae%1:20:00::,1
ban%1:10:00::,1
ban%1:10:01::,1
ban%1:10:02::,1
ban%1:23:00::,1
ban%1:23:01::,1
ban%2:32:00::,1
ban%2:41:00::,1
ban%2:41:01::,1
ban%2:41:02::,1
banal%5:00:01:unoriginal:00,1
banality%1:10:00::,1
banana%1:13:00::,1
banana%1:20:00::,1
banana boat%1:06:00::,1
banana bread%1:13:00::,1
banana family%1:20:00::,1
banana oil%1:27:00::,1
banana passion fruit%1:20:00::,1
banana peel%1:13:00::,1
banana quit%1:05:00::,1
banana republic%1:15:00::,1
banana skin%1:13:00::,1
banana split%1:13:00::,1
banana tree%1:20:00::,1
banausic%5:00:00:ordinary:00,1
band%1:06:00::,1
band%1:06:01::,1
band%1:06:02::,1
band%1:06:03::,1
band%1:06:04::,1
band%1:06:05::,1
band%1:06:06::,1
band%1:07:00::,1
band%1:08:00::,1
band%1:10:00::,1
band%1:14:00::,1
band%1:14:01::,1
band%1:14:02::,1
band%2:35:00::,1
band%2:35:10::,1
band-tail pigeon%1:05:00::,1
band-tailed pigeon%1:05:00::,1
band aid%1:04:00::,1
band aid%1:06:00::,1
band of partisans%1:14:00::,1
band oneself%2:41:00::,1
band saw%1:06:00::,1
band together%2:41:00::,1
bandage%1:06:00::,1
bandage%2:29:00::,1
bandage%2:35:03::,1
bandaged%5:00:00:treated:02,1
bandaging%1:04:00::,1
bandana%1:06:00::,1
bandanna%1:06:00::,1
bandbox%1:06:00::,1
bandeau%1:06:00::,1
banded%3:00:00::,1
banded%5:00:00:belted:00,1
banded%5:00:00:patterned:00,1
banded adder%1:05:00::,1
banded anteater%1:05:00::,1
banded gecko%1:05:00::,1
banded krait%1:05:00::,1
banded palm civet%1:05:00::,1
banded purple%1:05:00::,1
banded rattlesnake%1:05:00::,1
banded rudderfish%1:05:00::,1
banded sand snake%1:05:00::,1
banded stilt%1:05:00::,1
banded water snake%1:05:00::,1
bandelet%1:06:00::,1
bandelette%1:06:00::,1
banderilla%1:06:00::,1
banderillero%1:18:00::,1
bandicoot%1:05:00::,1
bandicoot rat%1:05:00::,1
banding%1:06:00::,1
banding%1:07:00::,1
bandit%1:18:00::,1
banditry%1:04:00::,1
bandleader%1:18:00::,1
bandlet%1:06:00::,1
bandmaster%1:18:00::,1
bandoleer%1:06:00::,1
bandolier%1:06:00::,1
bandoneon%1:06:00::,1
bandsaw%1:06:00::,1
bandsman%1:18:00::,1
bandstand%1:06:00::,1
bandtail%1:05:00::,1
bandung%1:15:00::,1
bandwagon%1:06:00::,1
bandwagon%1:09:00::,1
bandwagon effect%1:19:00::,1
bandwidth%1:23:00::,1
bandy%2:32:00::,1
bandy%2:33:00::,1
bandy%2:33:01::,1
bandy%5:00:00:unfit:01,1
bandy-legged%5:00:00:unfit:01,1
bandy about%2:32:00::,1
bandy leg%1:08:00::,1
bandy legs%1:26:00::,1
bandyleg%1:08:00::,1
bane%1:26:00::,1
baneberry%1:20:01::,1
baneberry%1:20:02::,1
baneful%5:00:00:maleficent:00,1
baneful%5:00:00:noxious:00,1
banefully%4:02:00::,1
banff%1:15:00::,1
bang%1:04:00::,1
bang%1:08:00::,1
bang%1:11:00::,1
bang%1:11:01::,1
bang%1:12:00::,1
bang%2:35:00::,1
bang%2:35:01::,1
bang%2:35:02::,1
bang%2:35:04::,1
bang%2:38:00::,1
bang%2:39:00::,1
bang%4:02:00::,1
bang's disease%1:26:00::,1
bang-up%5:00:00:good:01,1
bang out%2:36:00::,1
bang up%2:29:00::,1
bang up%2:35:00::,1
bangalore%1:15:00::,1
bangalore torpedo%1:06:00::,1
banger%1:06:00::,1
banger%1:13:00::,1
bangiaceae%1:05:00::,1
banging%1:04:00::,1
banging%1:11:00::,1
banging%5:00:00:large:00,1
bangkok%1:15:00::,1
bangla%1:10:00::,1
bangla desh%1:15:00::,1
bangladesh%1:15:00::,1
bangladeshi%1:18:00::,1
bangladeshi%3:01:00::,1
bangladeshi monetary unit%1:23:00::,1
bangle%1:06:00::,1
bangle%1:06:01::,1
bangor%1:15:00::,1
bangor%1:15:01::,1
bangor%1:15:02::,1
bangtail%1:05:00::,1
bangui%1:15:00::,1
banian%1:06:00::,1
banian%1:20:00::,1
banian tree%1:20:00::,1
banish%2:38:00::,1
banish%2:41:00::,1
banish%2:41:01::,1
banish%2:41:02::,1
banishment%1:04:00::,1
banishment%1:26:00::,1
banister%1:06:00::,1
banjo%1:06:00::,1
banjul%1:15:00::,1
bank%1:04:00::,1
bank%1:06:00::,1
bank%1:06:01::,1
bank%1:14:00::,1
bank%1:14:01::,1
bank%1:17:00::,1
bank%1:17:01::,1
bank%1:17:02::,1
bank%1:21:00::,1
bank%1:21:01::,1
bank%2:31:02::,1
bank%2:35:00::,1
bank%2:35:01::,1
bank%2:38:00::,1
bank%2:40:00::,1
bank%2:40:01::,1
bank%2:40:02::,1
bank%2:40:03::,1
bank-depositor relation%1:24:00::,1
bank account%1:21:00::,1
bank bill%1:21:00::,1
bank building%1:06:00::,1
bank card%1:21:00::,1
bank charter%1:10:00::,1
bank check%1:21:00::,1
bank clerk%1:18:00::,1
bank closing%1:04:00::,1
bank commissioner%1:18:00::,1
bank deposit%1:21:00::,1
bank discount%1:21:00::,1
bank draft%1:21:00::,1
bank examination%1:04:00::,1
bank examiner%1:18:00::,1
bank failure%1:26:00::,1
bank gravel%1:27:00::,1
bank guard%1:18:00::,1
bank holding company%1:14:00::,1
bank holiday%1:28:00::,1
bank identification number%1:10:00::,1
bank line%1:21:00::,1
bank loan%1:21:00::,1
bank manager%1:18:00::,1
bank martin%1:05:00::,1
bank note%1:21:00::,1
bank of england%1:14:00::,1
bank of japan%1:14:00::,1
bank rate%1:21:00::,1
bank robber%1:18:00::,1
bank run%1:04:00::,1
bank shot%1:04:00::,1
bank statement%1:10:00::,1
bank swallow%1:05:00::,1
bank vault%1:06:00::,1
bank withdrawal%1:04:00::,1
bankable%5:00:00:acceptable:00,1
bankable%5:00:00:profitable:00,1
bankbook%1:21:00::,1
banker%1:18:00::,1
banker%1:18:01::,1
banker's acceptance%1:21:00::,1
banker's bill%1:21:00::,1
banker's check%1:21:00::,1
banker's draft%1:21:00::,1
bankhead%1:18:00::,1
bankia%1:05:00::,1
bankia setaceae%1:05:00::,1
banking%1:04:00::,1
banking%1:04:01::,1
banking company%1:14:00::,1
banking concern%1:14:00::,1
banking game%1:04:00::,1
banking industry%1:14:00::,1
banking system%1:14:00::,1
banknote%1:21:00::,1
bankroll%1:21:00::,1
bankroll%2:40:00::,1
bankrupt%1:18:00::,1
bankrupt%2:40:00::,1
bankrupt%5:00:00:insolvent:00,1
bankruptcy%1:04:00::,1
bankruptcy%1:26:00::,1
bankruptcy%1:26:01::,1
banks%1:18:00::,1
banksia%1:20:00::,1
banksia integrifolia%1:20:00::,1
banksia rose%1:20:00::,1
banned%5:00:00:illegal:00,1
banner%1:06:00::,1
banner%1:06:01::,1
banner%1:10:00::,1
banner%5:00:01:superior:02,1
banneret%1:18:00::,1
bannerlike%4:02:00::,1
banning%1:10:00::,1
banning-order%1:10:00::,1
bannister%1:06:00::,1
bannister%1:18:00::,1
bannock%1:13:00::,1
bannockburn%1:04:00::,1
banns%1:10:00::,1
banquet%1:13:00::,1
banquet%1:14:00::,1
banquet%2:34:00::,1
banquet%2:34:01::,1
banquet song%1:10:00::,1
banqueting%1:04:00::,1
banquette%1:06:00::,1
banshee%1:18:00::,1
banshie%1:18:00::,1
bantam%1:05:00::,1
bantam%5:00:00:small:00,1
bantamweight%1:18:00::,1
bantamweight%1:18:01::,1
banteng%1:05:00::,1
banter%1:10:00::,1
banter%2:32:00::,1
bantering%5:00:00:humorous:00,1
banteringly%4:02:00::,1
banti's disease%1:26:00::,1
banti's syndrome%1:26:00::,1
banting%1:05:00::,1
banting%1:18:00::,1
bantoid%3:01:00::,1
bantoid language%1:10:00::,1
bantu%1:10:00::,1
bantu%1:18:00::,1
bantu%3:01:00::,1
bantu-speaking%3:01:00::,1
bantu-speaking%5:00:00:communicative:00,1
banyan%1:06:00::,1
banyan%1:20:00::,1
banyan tree%1:20:00::,1
banzai%1:10:00::,1
banzai attack%1:04:00::,1
banzai charge%1:04:00::,1
baobab%1:20:00::,1
bap%1:13:00::,1
baphia%1:20:00::,1
baphia nitida%1:20:00::,1
baptise%2:32:00::,1
baptised%3:00:00::,1
baptisia%1:20:00::,1
baptisia australis%1:20:00::,1
baptisia lactea%1:20:00::,1
baptisia tinctoria%1:20:00::,1
baptism%1:04:00::,1
baptismal%3:01:00::,1
baptismal font%1:06:00::,1
baptismal name%1:10:00::,1
baptist%1:18:00::,1
baptist church%1:14:00::,1
baptist denomination%1:14:00::,1
baptistery%1:06:00::,1
baptistic%3:01:00::,1
baptistic doctrine%1:09:00::,1
baptistry%1:06:00::,1
baptists%1:14:00::,1
baptize%2:32:00::,1
baptized%3:00:00::,1
bar%1:04:00::,1
bar%1:06:00::,1
bar%1:06:01::,1
bar%1:06:02::,1
bar%1:06:04::,1
bar%1:06:05::,1
bar%1:06:06::,1
bar%1:06:07::,1
bar%1:06:08::,1
bar%1:06:09::,1
bar%1:07:00::,1
bar%1:10:00::,1
bar%1:14:00::,1
bar%1:17:00::,1
bar%1:23:00::,1
bar%2:32:00::,1
bar%2:35:00::,1
bar%2:35:01::,1
bar%2:41:00::,1
bar-room plant%1:20:00::,1
bar-shaped%5:00:00:formed:00,1
bar absolute%1:23:00::,1
bar billiards%1:04:00::,1
bar bit%1:06:00::,1
bar chart%1:10:00::,1
bar code%1:10:00::,1
bar exam%1:10:00::,1
bar examination%1:10:00::,1
bar fly%1:18:00::,1
bar girl%1:18:00::,1
bar graph%1:10:00::,1
bar hop%2:34:00::,1
bar line%1:10:00::,1
bar magnet%1:06:00::,1
bar mask%1:06:00::,1
bar mitzvah%1:11:00::,1
bar mitzvah%2:41:00::,1
bar printer%1:06:00::,1
bar sinister%1:10:00::,1
bar sinister%1:26:00::,1
bar soap%1:06:00::,1
baraka%1:18:00::,1
baranduki%1:05:00::,1
barany%1:18:00::,1
barb%1:05:00::,1
barb%1:06:00::,1
barb%1:06:01::,1
barb%1:10:00::,1
barb%2:35:00::,1
barbacan%1:06:00::,1
barbadian%1:18:00::,1
barbadian%3:01:00::,1
barbados%1:15:00::,1
barbados%1:15:01::,1
barbados-gooseberry vine%1:20:00::,1
barbados cherry%1:13:00::,1
barbados cherry%1:20:00::,1
barbados dollar%1:23:00::,1
barbados gooseberry%1:13:00::,1
barbados gooseberry%1:20:01::,1
barbados maidenhair%1:20:00::,1
barbados pride%1:20:00::,1
barbara hepworth%1:18:00::,1
barbara tuchman%1:18:00::,1
barbara ward%1:18:00::,1
barbara wertheim tuchman%1:18:00::,1
barbarea%1:20:00::,1
barbarea praecox%1:20:00::,1
barbarea verna%1:20:00::,1
barbarea vulgaris%1:20:00::,1
barbarian%1:18:00::,1
barbarian%1:18:01::,1
barbarian%5:00:00:noncivilized:00,1
barbaric%5:00:00:noncivilized:00,1
barbaric%5:00:00:tasteless:02,1
barbarisation%1:04:00::,1
barbarise%2:30:00::,1
barbarise%2:30:01::,1
barbarism%1:04:00::,1
barbarity%1:04:00::,1
barbarity%1:07:00::,1
barbarization%1:04:00::,1
barbarize%2:30:00::,1
barbarize%2:30:01::,1
barbarossa%1:18:00::,1
barbarossa%1:18:01::,1
barbarous%5:00:00:inhumane:00,1
barbarous%5:00:00:noncivilized:00,1
barbarously%4:02:00::,1
barbarousness%1:07:00::,1
barbary%1:15:00::,1
barbary ape%1:05:00::,1
barbary coast%1:15:00::,1
barbary coast%1:15:01::,1
barbary pirate%1:18:00::,1
barbary sheep%1:05:00::,1
barbasco%1:20:00::,1
barbate%5:00:00:unshaven:00,1
barbecue%1:06:00::,1
barbecue%1:13:00::,1
barbecue%1:13:02::,1
barbecue%2:30:00::,1
barbecue pit%1:17:00::,1
barbecue sauce%1:13:00::,1
barbecued%5:00:00:cooked:00,1
barbecued spareribs%1:13:00::,1
barbecued wing%1:13:00::,1
barbecuing%1:04:00::,1
barbed%5:00:00:armed:02,1
barbed%5:00:00:sarcastic:00,1
barbed wire%1:06:00::,1
barbel%1:05:00::,1
barbell%1:06:00::,1
barbellate%5:00:00:armed:02,1
barbeque%1:06:00::,1
barbeque%1:13:00::,1
barbeque%1:13:02::,1
barbeque%2:30:00::,1
barber%1:18:00::,1
barber%1:18:01::,1
barber%2:29:00::,1
barber's itch%1:26:00::,1
barber's pole%1:10:00::,1
barber chair%1:06:00::,1
barberry%1:20:00::,1
barberry family%1:20:00::,1
barbershop%1:06:00::,1
barbershop quartet%1:14:00::,1
barberton daisy%1:20:00::,1
barbet%1:05:00::,1
barbette%1:06:00::,1
barbette carriage%1:06:00::,1
barbican%1:06:00::,1
barbital%1:06:00::,1
barbitone%1:06:00::,1
barbiturate%1:06:00::,1
barbituric acid%1:27:00::,1
barbra joan streisand%1:18:00::,1
barbra streisand%1:18:00::,1
barbu%1:05:00::,1
barbuda%1:15:00::,1
barbwire%1:06:00::,1
barcarole%1:10:00::,1
barcarolle%1:10:00::,1
barcelona%1:15:00::,1
bard%1:06:00::,1
bard%1:18:00::,1
bard%2:36:00::,1
bard of avon%1:18:00::,1
barde%2:36:00::,1
bardeen%1:18:00::,1
bardic%3:01:00::,1
bardolatry%1:04:00::,1
bare%2:30:00::,1
bare%2:32:00::,1
bare%2:35:00::,1
bare%3:00:00::,1
bare%3:00:04::,1
bare%5:00:00:empty:00,1
bare%5:00:00:inhospitable:00,1
bare%5:00:00:meager:00,1
bare%5:00:00:narrow:02,1
bare%5:00:00:plain:01,1
bare%5:00:00:unadorned:00,1
bare%5:00:00:unclothed:00,1
bare%5:00:00:unpainted:00,1
bare-ass%5:00:00:unclothed:00,1
bare-assed%5:00:00:unclothed:00,1
bare-breasted%5:00:00:unclothed:00,1
bare-knuckle%5:00:00:disorderly:00,1
bare-knuckled%5:00:00:disorderly:00,1
bare bone%1:08:00::,1
bare bones%1:09:00::,1
bareback%4:02:00::,1
bareback%5:00:00:unsaddled:00,1
barebacked%4:02:00::,1
barebacked%5:00:00:unsaddled:00,1
bareboat%1:06:00::,1
bareboating%1:04:00::,1
bared%5:00:00:unclothed:00,1
barefaced%5:00:00:overt:00,1
barefaced%5:00:00:unashamed:00,1
barefacedly%4:02:00::,1
barefoot%4:02:00::,1
barefoot%5:00:00:unshod:00,1
barefooted%4:02:00::,1
barefooted%5:00:00:unshod:00,1
barehanded%5:00:00:unarmed:01,1
bareheaded%5:00:00:unclothed:00,1
barelegged%5:00:00:unclothed:00,1
barely%4:02:00::,1
barely%4:02:01::,1
bareness%1:07:00::,1
bareness%1:26:00::,1
bareness%1:26:01::,1
barents sea%1:17:00::,1
barf%1:27:00::,1
barf%2:29:00::,1
bargain%1:10:00::,1
bargain%1:21:01::,1
bargain%2:32:00::,1
bargain%2:40:00::,1
bargain-priced%5:00:00:cheap:00,1
bargain down%2:40:00::,1
bargain hunter%1:18:00::,1
bargain rate%1:07:00::,1
bargainer%1:18:00::,1
bargainer%1:18:01::,1
bargaining%1:10:00::,1
bargaining chip%1:07:00::,1
barge%1:06:00::,1
barge%2:38:00::,1
barge%2:38:01::,1
barge in%2:32:00::,1
barge in%2:38:00::,1
barge pole%1:06:00::,1
bargee%1:18:00::,1
bargello%1:06:00::,1
bargeman%1:18:00::,1
bari%1:15:00::,1
baric%3:01:00::,1
barilla%1:20:01::,1
barilla%1:20:02::,1
baring%1:04:00::,1
barish%1:10:00::,1
barite%1:27:00::,1
baritone%1:06:00::,1
baritone%1:10:00::,1
baritone%1:18:00::,1
baritone%5:00:00:low:03,1
baritone horn%1:06:00::,1
baritone voice%1:10:00::,1
barium%1:27:00::,1
barium dioxide%1:27:00::,1
barium enema%1:04:00::,1
barium hydroxide%1:27:00::,1
barium monoxide%1:27:00::,1
barium oxide%1:27:00::,1
barium peroxide%1:27:00::,1
barium protoxide%1:27:00::,1
barium sulfate%1:27:00::,1
barium sulphate%1:27:00::,1
barium sulphate%1:27:01::,1
bark%1:06:00::,1
bark%1:11:00::,1
bark%1:11:02::,1
bark%1:20:00::,1
bark%2:30:00::,1
bark%2:32:00::,1
bark%2:32:01::,1
bark%2:35:00::,1
bark%2:35:01::,1
bark-louse%1:05:00::,1
bark beetle%1:05:00::,1
bark louse%1:05:00::,1
barkeep%1:18:00::,1
barkeeper%1:18:00::,1
barker%1:05:00::,1
barker%1:18:00::,1
barking deer%1:05:00::,1
barking frog%1:05:00::,1
barkley%1:18:00::,1
barky%5:00:00:rough:00,1
barley%1:13:00::,1
barley%1:20:00::,1
barley-sugar%1:13:00::,1
barley candy%1:13:00::,1
barley grass%1:20:00::,1
barley water%1:13:00::,1
barleycorn%1:13:00::,1
barleycorn%1:20:00::,1
barm%1:27:00::,1
barmaid%1:18:00::,1
barman%1:18:00::,1
barmbrack%1:13:00::,1
barmy%5:00:00:insane:00,1
barmy%5:00:00:spirited:00,1
barn%1:06:00::,1
barn%1:23:00::,1
barn dance%1:11:00::,1
barn door%1:06:00::,1
barn grass%1:20:00::,1
barn millet%1:20:00::,1
barn owl%1:05:00::,1
barn spider%1:05:00::,1
barn swallow%1:05:00::,1
barnaba chiaramonti%1:18:00::,1
barnaby's thistle%1:20:00::,1
barnacle%1:05:01::,1
barnacle%1:05:02::,1
barnacle goose%1:05:00::,1
barnburner%1:11:00::,1
barnburner%1:18:00::,1
barndoor%1:06:00::,1
barndoor skate%1:05:00::,1
barney oldfield%1:18:00::,1
barnful%1:23:00::,1
barnstorm%2:33:00::,1
barnstorm%2:33:01::,1
barnstormer%1:18:00::,1
barnstormer%1:18:01::,1
barnum%1:18:00::,1
barnyard%1:06:00::,1
barnyard grass%1:20:00::,1
barograph%1:06:00::,1
barographic%3:01:00::,1
barometer%1:06:00::,1
barometric%3:01:00::,1
barometric pressure%1:19:00::,1
barometrical%3:01:00::,1
baron%1:18:00::,1
baron%1:18:01::,1
baron%1:18:02::,1
baron adrian%1:18:00::,1
baron alexander von humboldt%1:18:00::,1
baron clive%1:18:00::,1
baron clive of plassey%1:18:00::,1
baron de la brede et de montesquieu%1:18:00::,1
baron friedrich heinrich alexander von humboldt%1:18:00::,1
baron friedrich wilhelm ludolf gerhard augustin von steuben%1:18:00::,1
baron georges cuvier%1:18:00::,1
baron hermann ludwig ferdinand von helmholtz%1:18:00::,1
baron hugh caswall tremenheere dowding%1:18:00::,1
baron jean baptiste joseph fourier%1:18:00::,1
baron karl maria friedrich ernst von weber%1:18:00::,1
baron karl wilhelm von humboldt%1:18:00::,1
baron lister%1:18:00::,1
baron lloyd webber of sydmonton%1:18:00::,1
baron munchausen%1:18:00::,1
baron olivier of birghton%1:18:00::,1
baron richard von krafft-ebing%1:18:00::,1
baron snow of leicester%1:18:00::,1
baron verulam%1:18:00::,1
baron wilhelm von humboldt%1:18:00::,1
baronage%1:14:00::,1
baronduki%1:05:00::,1
baroness%1:18:00::,1
baroness dudevant%1:18:00::,1
baroness emmusca orczy%1:18:00::,1
baroness jackson of lodsworth%1:18:00::,1
baroness karen blixen%1:18:00::,1
baroness thatcher of kesteven%1:18:00::,1
baronet%1:18:00::,1
baronetage%1:04:00::,1
baronetage%1:14:00::,1
baronetcy%1:10:00::,1
baronetcy%1:26:00::,1
baronetise%2:41:00::,1
baronetize%2:41:00::,1
barong%1:06:00::,1
baronial%5:00:00:impressive:00,1
baronne anne louise germaine necker de steal-holstein%1:18:00::,1
barony%1:15:00::,1
barony%1:21:00::,1
barony%1:26:00::,1
baroque%1:07:00::,1
baroque%1:28:00::,1
baroque%3:01:00::,1
baroque%5:00:00:fancy:00,1
baroque era%1:28:00::,1
baroque period%1:28:00::,1
baroqueness%1:07:00::,1
baroreceptor%1:08:00::,1
barosaur%1:05:00::,1
barosaurus%1:05:00::,1
barouche%1:06:00::,1
barque%1:06:00::,1
barrack%1:06:00::,1
barrack%2:32:00::,1
barrack%2:32:01::,1
barrack%2:42:00::,1
barracking%1:04:00::,1
barracouta%1:05:00::,1
barracuda%1:05:00::,1
barrage%1:04:00::,1
barrage%1:10:00::,1
barrage%2:32:00::,1
barrage balloon%1:06:00::,1
barrage fire%1:04:00::,1
barrage jam%2:32:00::,1
barrage jamming%1:04:00::,1
barramundi%1:05:00::,1
barranquilla%1:15:00::,1
barrater%1:18:00::,1
barrator%1:18:00::,1
barratry%1:04:00::,1
barratry%1:04:01::,1
barratry%1:04:02::,1
barratry%1:04:03::,1
barred%5:00:00:marked:00,1
barred%5:00:00:obstructed:00,1
barred owl%1:05:00::,1
barred pickerel%1:05:00::,1
barrel%1:06:00::,1
barrel%1:06:01::,1
barrel%1:23:01::,1
barrel%1:23:04::,1
barrel%1:25:00::,1
barrel%2:35:00::,1
barrel-shaped%5:00:00:round:00,1
barrel cactus%1:20:01::,1
barrel cactus%1:20:02::,1
barrel knot%1:06:00::,1
barrel maker%1:18:00::,1
barrel organ%1:06:00::,1
barrel roll%1:04:00::,1
barrel vault%1:06:00::,1
barreled%3:00:00::,1
barreled%5:00:00:pointed:00,1
barrelfish%1:05:00::,1
barrelful%1:23:00::,1
barrelhouse%1:06:00::,1
barrelled%3:00:02::,1
barrelled%5:00:00:pointed:00,1
barrels%1:23:00::,1
barren%1:15:00::,1
barren%5:00:00:inhospitable:00,1
barren%5:00:00:nonexistent:00,1
barren%5:00:00:sterile:00,1
barren ground caribou%1:05:00::,1
barrenness%1:07:00::,1
barrenness%1:26:00::,1
barrenwort%1:20:00::,1
barrette%1:06:00::,1
barretter%1:06:00::,1
barricade%1:06:00::,1
barricade%1:06:01::,1
barricade%2:33:00::,1
barricade%2:33:01::,1
barricade%2:35:00::,1
barricaded%5:00:00:obstructed:00,1
barricado%2:33:00::,1
barrie%1:18:00::,1
barrier%1:06:00::,1
barrier%1:09:00::,1
barrier%1:17:00::,1
barrier island%1:17:00::,1
barrier reef%1:17:00::,1
barrier strip%1:06:00::,1
barring%1:04:00::,1
barrio%1:15:00::,1
barrio%1:15:01::,1
barrister%1:18:00::,1
barroom%1:06:00::,1
barrow%1:06:01::,1
barrow%1:06:02::,1
barrow%1:23:00::,1
barrow's goldeneye%1:05:00::,1
barrow-boy%1:18:00::,1
barrow-man%1:18:00::,1
barrowful%1:23:00::,1
barrymore%1:18:00::,1
barrymore%1:18:01::,1
barrymore%1:18:02::,1
barrymore%1:18:03::,1
barrymore%1:18:04::,1
bars%1:06:00::,1
barstow%1:15:00::,1
